Name,nc_state,degree,weightedDegree,betweenness,closeness,eigenvector,community
"He, Zhonghu",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Huttner, Eric",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Ikeda, Tatsuya M.",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Keelara, Shivaramu",False,28.0,59.0,60979.38274707292,0.24677075748995497,1.988656972442675e-06,972
"Kilian, Benjamin",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"King, Ian Philip",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"King, Julie",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Kirkegaard, John A.",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Kitavi, Mercy",False,54.0,59.0,2831.260417159838,0.2627559077727051,2.4210340896023155e-07,5942
"Lage, Jacob",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Langridge, Peter",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Mondal, Suchismita",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Mullins, Ewen",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Ordon, Frank",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Ortiz-Monasterio, Jose Ivan",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Pozniak, Curtis J.",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Quesneville, Hadi",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Quincke, Martín C.",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Rebetzke, Greg",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Reif, Jochen",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Saavedra-Bravo, Teresa",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Schurr, Ulrich",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Sharma, Shivali",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Silvia, Pereyra",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Singh, Ravi Prakash",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Singh, Sanjay Kumar",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Snape, John W.",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"TUBEROSA, ROBERTO",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Tadesse, Wuletaw",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Tsujimoto, Hisashi",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Willis, Tim G.",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Zhang, Xueyong",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Zhi, Yue",False,30.0,59.0,36601.27853288789,0.2751766651631334,4.276951105065011e-06,6396
cattivelli,False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Özkan, Hakan",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Öztürk, İrfan",False,59.0,59.0,0.0,0.22832405998153646,2.9495344780643195e-07,2256
"Abá, Kenia Segura",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Agcayazi, Talha",True,25.0,58.0,22855.597182433918,0.2654002320185615,4.412743987948664e-06,5073
"Amos, B",True,58.0,58.0,0.0,0.2535956768740474,1.161143638761921e-07,7766
"Amos, B K.",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Ariza-Suarez, Daniel",False,58.0,58.0,0.0,0.2535956768740474,1.161143638761921e-07,7766
"Ariza-Suárez, Daniel",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Birnbaum, Kenneth D.",False,56.0,58.0,29715.47815717921,0.2721082366934285,1.7653310116247916e-07,764
"Chen, C. P. James",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Chen, Chun-Peng James",False,58.0,58.0,0.0,0.2535956768740474,1.1611436387619208e-07,7766
"Chiu, Yu-Chun",True,48.0,58.0,3837.6615202526996,0.23694363170295954,8.00791249912422e-09,7271
"Demura, Taku",False,58.0,58.0,38459.92540781591,0.2697420781134856,1.8164620985915214e-07,3949
"Fiehn, Oliver",False,48.0,58.0,3837.6615202526996,0.23694363170295954,8.00791249912422e-09,7271
"Gage, Joseph L.",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Gordon, Max J.",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Hu, Robert K",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Hu, Robert K.",False,58.0,58.0,0.0,0.2535956768740474,1.1611436387619208e-07,7766
"Hull, Dawn",True,40.0,58.0,12200.257812085478,0.2289238004703057,3.7358701549251184e-06,972
"Inman, Matthew D.",True,25.0,58.0,1661.605774354648,0.2546542368164742,1.4223125737560044e-05,3634
"Jackson, David",False,48.0,58.0,3837.6615202526996,0.23694363170295954,8.00791249912422e-09,7271
"Macculloch, Keilian",True,30.0,58.0,67.95800865800867,0.5357142857142857,1.0309252973817088e-14,2620
"Mandzhieva, Iuliia",True,32.0,58.0,68.24444721944721,0.5382775119617225,1.1424018493077825e-14,2620
"Sayde, Chadi",True,42.0,58.0,205982.8696050527,0.2633608656862463,1.1082396328455785e-05,3634
"Schrickx, Harry",True,29.0,58.0,3000.454729808276,0.2655696790295432,4.285470359887413e-06,2846
"Skopelitis, Tara",False,48.0,58.0,3837.6615202526996,0.23694363170295954,8.00791249912422e-09,7271
"Stutts, Whitney",True,48.0,58.0,3837.6615202526996,0.23694363170295954,8.00791249912422e-09,7271
"Thompson, Peter",True,48.0,58.0,3837.6615202526996,0.23694363170295954,8.00791249912422e-09,7271
"Varela, José Ignacio",False,58.0,58.0,0.0,0.23813365254501925,8.770169767136289e-08,7766
"Wallace, Jason G.",False,39.0,58.0,3817.22140154835,0.24953643106457243,1.596492566501524e-07,7766
"Altaqui, Ali",True,23.0,57.0,18773.280062467606,0.2896252690213951,4.36783836056033e-06,2846
"Ciampitti, Ignacio A.",False,56.0,57.0,51946.12391130429,0.267588747879993,8.5773573348136e-06,7766
"Eveland, Andrea L.",False,53.0,57.0,2001.7700384195616,0.26823191464415524,1.5969627988723528e-07,3949
"Fancher, Christopher Michael",True,39.0,57.0,10002.33439580611,0.2613824621536704,4.273078671143859e-06,6455
"Ghislain, Marc",False,49.0,57.0,277.5970008732664,0.2627559077727051,2.9700923449112914e-07,5942
"Ortiz, Gerardo X.",False,17.0,57.0,1.3575757575757577,0.5196304849884527,5.888556226578768e-15,2620
"Zeng, Zhaobang",True,40.0,57.0,75135.59135891461,0.27907047665517976,4.2293518535373055e-06,5942
"Agbona, Afolabi",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Akech, Violet",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Arnaud, Elizabeth",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Asfaw, Asrat",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Bauchet, Guillaume J.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Bayo, Stanley",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Birkett, Clay L.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Boeck, Bert",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Brown, Allan",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Chitwood, Daniel H.",False,53.0,56.0,103073.53649021879,0.2809985874838789,9.865532189882744e-08,3949
"Courtney, Chaney",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Edwards, Jeremy D.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Egesi, Chiedozie",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Ellerbrock, Bryan J.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Esuma, Williams",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Flores, Mirella",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Gaskin, Julia",False,25.0,56.0,576.4190048591146,0.24597478697954467,1.8600358985095335e-06,3634
"Gunter, Christopher",True,20.0,56.0,19393.682326206286,0.26892559069002,5.146153648947381e-06,3634
"Hershberger, Jenna M.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Hosmani, Prashant",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Jannink, Jean-Luc",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Kanaabi, Micheal",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Karanja, Margaret",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Kawuki, Robert",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Khan, Naeem",False,45.0,56.0,649.4665502321551,0.23955497382198954,7.400116107300198e-07,3542
"Kulakow, Peter",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Kulembeka, Heneriko",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Laporte, Marie-Angelique",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Lyon, David",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Menda, Naama",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Moore, Levi",True,17.0,56.0,998.2878425347425,0.26593240533550316,9.881263257263927e-06,3634
"Morales, Nicolas",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Mrema, Emmanuel",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Ogbonna, Alex C.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Olojede, Adeyemi",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Onyeka, Joseph",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Panitz, Naftali",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Paterne, Agre",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Peteti, Prasad",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Poland, Jesse",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Preble, Ryan S.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Rabbi, Ismail",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Reynolds, James",True,23.0,56.0,67879.35951101776,0.2763901054094053,0.0005425275820527118,5073
"Rife, Trevor",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Robbins, Kelly R.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Saha, Surya",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Salum, Kasele",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Shah, Trushar",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Simoes, Christiano C.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Swennen, Rony",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Tantikanjana, Titima",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Tecle, Isaak Y.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Tufan, Hale",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Uba, Ezenwanyi",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Uwimana, Brigitte",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Waring, David J.",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Winn, Zachary",True,34.0,56.0,7891.180883248637,0.2554646715613746,2.405990290214146e-05,3542
"Wolfe, Marnin",False,56.0,56.0,0.0,0.25952921157118547,2.1376856115677135e-07,5942
"Ahmmed, Parvez",True,32.0,55.0,124836.96434594881,0.2785014303974679,0.0005427816144209018,5073
"Arthur, Stephen",False,42.0,55.0,2293.1897876918406,0.25647421524663677,2.9190300967836224e-05,7304
"Austin, Rob",True,52.0,55.0,1791094.9542417948,0.30321404903909877,6.458872729309572e-06,7223
"Babar, Md Ali",False,42.0,55.0,2954.12546000272,0.24958407200327287,7.431681873235595e-07,3542
"Brady, Siobhan M.",False,52.0,55.0,27188.31943984012,0.27819663160454794,2.638748623666533e-07,3949
"Buntin, David",False,54.0,55.0,3410.840965660807,0.25797085106982776,0.0022627246213601376,1772
"Lamm, Kevan W.",False,18.0,55.0,32.243589743589745,0.5584415584415584,6.420103834646956e-19,1214
"Lawas, Lovely Mae F.",False,50.0,55.0,91964.41627117485,0.2675105238540692,9.411927628659004e-08,6823
"Lehmkuhl, Soren",False,27.0,55.0,26.741518204018206,0.5319148936170213,1.0357323033643888e-14,2620
"McGee, Rebecca J.",False,48.0,55.0,7489.505672619372,0.2593453308771433,1.00936404700127e-05,3634
"Melnyk, Charles W.",False,50.0,55.0,1222.6127305459238,0.2559290748405862,8.424304410492136e-08,764
"Qiu, Yunpeng",True,42.0,55.0,39919.067655733954,0.264212501804533,5.041623774758749e-06,3634
"Toyokura, Koichi",False,50.0,55.0,1222.6127305459238,0.2559290748405862,8.424304410492136e-08,764
"Babar, Ali",False,40.0,54.0,3829.73839600909,0.24957045845037773,8.738849483975534e-07,3542
"Dari, Biswanath",False,32.0,54.0,11475.690935590987,0.1919655968114118,5.6143437407338825e-06,3916
"Douches, David",False,52.0,54.0,553.2608750642983,0.25827665039090064,2.351201527956417e-07,5942
"Escuti, Michael",True,22.0,54.0,925.1490820326974,0.2598608547493966,4.0980667180677495e-06,2846
"Hossain, Oindrila",True,44.0,54.0,42987.845325289934,0.2563233522870508,2.5118961630987716e-07,6794
"Kolkman, Judith M.",False,41.0,54.0,186.65852272105977,0.2368700333911423,1.3084946633055837e-07,7766
"Lamm, Alexa",False,33.0,54.0,130.504304029304,0.6187050359712231,1.3517276759092886e-18,1214
"Lee, Young Hwan",True,33.0,54.0,1232.0039206486485,0.2504515846515956,2.146661447476558e-07,6455
"Moreta, Danilo E.",False,41.0,54.0,186.65852272105977,0.2368700333911423,1.3084946633055837e-07,7766
"Olukolu, Bode A.",False,45.0,54.0,27630.244350454017,0.26869659688169834,2.895817184739501e-07,5942
"Sontheimer, Erik J.",False,52.0,54.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Thiessen, Lindsey",True,45.0,54.0,79814.7247141268,0.27508567305958037,0.0006091720193746071,9231
"Vukomanovic, Jelena",True,33.0,54.0,63163.10242523532,0.2431513219077986,5.720211983167795e-06,536
"Basinger, Nicholas T.",True,38.0,53.0,6696.1115187448895,0.25744830496553667,1.0570127560147368e-05,3634
"Brown, Sebe",False,50.0,53.0,143.0542066437613,0.2576367577916045,0.002203541784251132,1772
"Burke, Allen N.",False,44.0,53.0,81.29470174074179,0.24431985048725136,6.006490215467237e-06,3634
"Chen, Hsi-Chuan",True,39.0,53.0,68.41032296352319,0.26901255254725576,1.5023301835030747e-07,4777
"Deal, Halston",True,38.0,53.0,2799.5128335502845,0.22723547962553697,2.6652876016349985e-07,5280
"Dubcovsky, Jorge",False,45.0,53.0,1201.1626560830778,0.23210571703951707,2.645473963077317e-07,3542
"Fields, Shelby S.",False,28.0,53.0,1755.9697493586498,0.25041731658593985,1.588712052428261e-07,6455
"Foster, Marc",True,34.0,53.0,16653.640545092992,0.24789381010429365,1.5175026144794862e-05,5073
"Hood, E.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Jarquin, D.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Jaszewski, Samantha T.",False,28.0,53.0,1755.9697493586498,0.25041731658593985,1.588712052428261e-07,6455
"Krogman, Sarah",False,44.0,53.0,81.29470174074179,0.24431985048725136,6.006490215467237e-06,3634
"Kruger, G.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Lima, D.C.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"McFarland, B.A.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"McKay, J.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Miller, J. Creighton",False,26.0,53.0,23.107740248514997,0.2536448805366151,1.6110967097354683e-07,5942
"Palta, Jiwan P.",False,26.0,53.0,23.107740248514997,0.2536448805366151,1.6110967097354683e-07,5942
"Porter, Gregory A.",False,26.0,53.0,23.107740248514997,0.2536448805366151,1.6110967097354683e-07,5942
"Poudyal, C.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Quijada, Luis",False,40.0,53.0,12329.251442743838,0.21045490087852445,2.9748689279123248e-08,2384
"Sathuvalli, Vidyasagar R.",False,26.0,53.0,23.107740248514997,0.2536448805366151,1.6110967097354683e-07,5942
"Sekhon, R.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Silverstein, K.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Singh, M.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Sulis, Daniel B.",False,35.0,53.0,13787.267145797508,0.26887818064288654,1.5960895999238038e-07,4777
"Thelen, K.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Towles, Tyler",False,50.0,53.0,143.0542066437613,0.2576367577916045,0.002203541784251132,1772
"Van Deynze, Allen",False,43.0,53.0,6182.532617696593,0.2429060600430016,6.871504257128421e-08,6823
"Wallace, J.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Wiering, Nick P.",False,44.0,53.0,81.29470174074179,0.24431985048725136,6.006490215467237e-06,3634
"Wills, D.",False,53.0,53.0,0.0,0.23388539590042426,3.6483558478714443e-08,3422
"Zhou, Chenxi",False,39.0,53.0,841.6279853111006,0.2642201305075937,2.442894398527149e-07,5942
"Zotarelli, Lincoln",False,34.0,53.0,172907.4885206264,0.2539968913067614,1.6084769038160118e-07,5942
"Anyanga, Milton O.",False,35.0,52.0,182.55311550704042,0.2569062324536777,1.879449219757031e-07,5942
"Bamert, Rebecca S.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Bellieny-Rabelo, Daniel",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Brown, Christopher T.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Calvert, Roland W.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Carley, Danesha",True,51.0,52.0,226860.5692963064,0.2523021781086297,5.734778071939714e-06,8404
"Chen, Linxing",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Cofsky, Joshua C.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Doherty, Erin E.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Eggers, Amy R.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Fineran, Peter C.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Goltsman, Daniela S. A.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Henderson, Hope R.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Hofman, Laura",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Kan, Matthew J.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Karp, Hannah M.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Knott, Gavin J.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Lapinaite, Audrone",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Lindale, Jacob R.",False,21.0,52.0,17.626190476190477,0.5244755244755245,6.955898199072186e-15,2620
"Loziuk, Philip L.",False,43.0,52.0,1268.8966528903363,0.26904418898656396,1.5132229858377784e-07,4777
"Maxwell, Michaela F.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"McBride, Stephen",True,35.0,52.0,98.8798742923743,0.5421686746987951,1.0833412697903418e-14,2620
"Murdock, Andrew G.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Naeve, Seth",False,43.0,52.0,2641.8792245256755,0.24449609917708667,9.302808541826321e-06,7304
"Ozcan, A.",False,44.0,52.0,252.9999999999999,0.23585659424211963,3.566084516039836e-08,6794
"Pattali, Rithu",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Pausch, Patrick",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Ramit, Glenn C.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Rudy, Ryan Q.",False,25.0,52.0,208.98302487216293,0.24584262418397226,1.345817918824676e-07,6455
"Sashital, Dipali G.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Shi, Honglue",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Siksnys, Virginius",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Skopintsev, Petr",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Thomas, Brian C.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Thomas, Vienna C. J. X.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Thornton, Brittney W.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Tran, Ryan V",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Trinidad, Marena I",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Tsuchida, Connor A.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Vardapetyan, Anna",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Wasko, Kevin M.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Weissman, Rachel F.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Wiedenheft, Blake",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Xia, Chenglong",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Yang, Alana",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Yeh, Ting-Feng",False,43.0,52.0,1268.8966528903363,0.26904418898656396,1.5132229858377784e-07,4777
"Yoon, Peter H.",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"York, Alessandra M.",False,29.0,52.0,520.3752357356026,0.23967418349440822,3.5063025991190536e-08,7766
"Zhang, Elaine",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Zhou, Zehan",False,52.0,52.0,0.0,0.23429259050642634,3.8922940603465624e-08,8957
"Zhou, Zijian",False,20.0,52.0,11.886976911976912,0.5232558139534884,6.425656939757051e-15,2620
"Bartholomew, Holly P.",False,25.0,51.0,975.2767244472517,0.17702590292689532,6.265391008183444e-10,2384
"Collins, Guy",True,36.0,51.0,46333.54058354654,0.28606708556066146,0.0006141301085835271,1772
"DeAngelis, Kristen M.",False,46.0,51.0,216.8333333333333,0.17390064991828513,3.38478316141325e-10,939
"Edema, Richard",False,29.0,51.0,382.97015100612504,0.2568629652500982,1.7337148753779505e-07,5942
"Edmunds, Charles W.",False,39.0,51.0,408.87513839592424,0.26901255254725576,1.4961216783131315e-07,4777
"Fernie, Alisdair R.",False,51.0,51.0,142411.1883989989,0.26397623031212136,6.683484553292245e-08,7271
"Gibson, Paul",False,29.0,51.0,382.97015100612504,0.2568629652500982,1.7337148753779505e-07,5942
"Jiang, Xiao",True,38.0,51.0,16373.58020762836,0.2690046445999177,1.6163052955449864e-07,4777
"Koldemir, Aylin",False,21.0,51.0,15.18181818181818,0.24471185987431474,1.3023998319296294e-07,6455
"Madison, Imani",True,24.0,51.0,42908.628944522796,0.28022415482606566,2.74830508033698e-07,764
"Moore, Brandyn",True,30.0,51.0,3909.8091531837003,0.23926059560226945,2.0813756107710512e-07,5280
"Musana, Paul",False,29.0,51.0,382.97015100612504,0.2568629652500982,1.7337148753779505e-07,5942
"Quezada, Emmanuel Torres",True,36.0,51.0,187780.66453775403,0.21386337610133446,1.529515572863428e-09,764
"Ssali, Reuben",False,42.0,51.0,336.77515883384024,0.2569567292842501,2.985116121690409e-07,5942
"Avci, Uygar E.",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Barrett, Nick",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Borg, Mattias",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Byun, Seungyong",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Bégon-Lours, Laura",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Chang, Sou-Chi",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Cheng, Ke",True,44.0,50.0,69448.12588497793,0.24575019469882106,1.6146996936040457e-07,5280
"Cheong, Sang-Wook",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Choe, Duk-Hyun",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Coignus, Jean",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Deshpande, Veeresh",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Dimoulas, Athanasios",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Dubourdieu, Catherine",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Fina, Ignasi",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Funakubo, Hiroshi",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Grenouillet, Laurent",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Gruverman, Alexei",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Heo, Jinseong",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
"Huang, Fei-Ting",False,50.0,50.0,0.0,0.24490178236899857,1.6681824806698303e-07,6455
